Station,Date,SummaryScore,Narrative,Lat,Long
PBHB210,8/14/01,78,Good,39.05912781,-76.98165894
PBHB210,7/26/94,78,Good,39.05912781,-76.98165894
PBLF202,8/17/23,68,Good,39.10486984,-76.97879028
PBLF202,7/11/22,78,Good,39.10486984,-76.97879028
PBLF202,7/12/21,78,Good,39.10486984,-76.97879028
PBLF202,8/10/20,78,Good,39.10486984,-76.97879028
PBLF202,8/28/19,78,Good,39.10486984,-76.97879028
PBLF202,9/19/18,82,Good,39.10486984,-76.97879028
PBLF202,9/14/17,74,Good,39.10486984,-76.97879028
PBLF202,9/23/16,64,Fair,39.10486984,-76.97879028
PBLF202,9/14/15,64,Fair,39.10486984,-76.97879028
PBLF202,9/15/14,82,Good,39.10486984,-76.97879028
PBLF202,9/23/13,68,Good,39.10486984,-76.97879028
PBLF202,9/26/12,56,Fair,39.10486984,-76.97879028
PBLF202,9/19/11,74,Good,39.10486984,-76.97879028
PBLF202,9/16/10,74,Good,39.10486984,-76.97879028
PBLF202,9/15/10,74,Good,39.10486984,-76.97879028
PBLF202,10/13/09,64,Fair,39.10486984,-76.97879028
PBLF202,6/8/06,78,Good,39.10486984,-76.97879028
PBLF202,9/9/05,82,Good,39.10486984,-76.97879028
PBLF202,7/15/04,56,Fair,39.10486984,-76.97879028
PBLF202,9/16/03,60,Fair,39.10486984,-76.97879028
PBLF202,7/3/01,64,Fair,39.10486984,-76.97879028
PBLF202,7/11/00,42,Poor,39.10486984,-76.97879028
PBLF202,7/8/99,68,Good,39.10486984,-76.97879028
PBLF202,7/30/97,64,Fair,39.10486984,-76.97879028
PBLF202,9/30/96,46,Fair,39.10486984,-76.97879028
PBLF202,9/8/94,60,Fair,39.10486984,-76.97879028
PBLF203,7/6/23,78,Good,39.1013298,-76.96761322
PBLF203,8/2/22,86,Good,39.1013298,-76.96761322
PBLF203,7/21/21,82,Good,39.1013298,-76.96761322
PBLF203,9/23/20,86,Good,39.1013298,-76.96761322
PBLF203,9/16/19,78,Good,39.1013298,-76.96761322
PBLF203,9/20/18,86,Good,39.1013298,-76.96761322
PBLF203,9/11/17,82,Good,39.1013298,-76.96761322
PBLF203,10/3/16,82,Good,39.1013298,-76.96761322
PBLF203,9/16/15,74,Good,39.1013298,-76.96761322
PBLF203,9/15/14,92,Excellent,39.1013298,-76.96761322
PBLF203,9/23/13,92,Excellent,39.1013298,-76.96761322
PBLF203,9/27/12,82,Good,39.1013298,-76.96761322
PBLF203,10/20/11,82,Good,39.1013298,-76.96761322
PBLF203,10/13/09,74,Good,39.1013298,-76.96761322
PBLF203,9/3/08,86,Good,39.1013298,-76.96761322
PBLF203,9/12/07,92,Excellent,39.1013298,-76.96761322
PBLF203,7/7/06,96,Excellent,39.1013298,-76.96761322
PBLF203,8/4/05,86,Good,39.1013298,-76.96761322
PBLF203,10/8/03,92,Excellent,39.1013298,-76.96761322
PBLF203,7/3/01,82,Good,39.1013298,-76.96761322
PBLF203,7/11/00,92,Excellent,39.1013298,-76.96761322
PBLF203,7/8/99,96,Excellent,39.1013298,-76.96761322
PBLF203,7/30/97,96,Excellent,39.1013298,-76.96761322
PBLF203,10/7/96,96,Excellent,39.1013298,-76.96761322
PBLF203,8/23/94,92,Excellent,39.1013298,-76.96761322
PBPB209,8/11/16,42,Poor,39.06997299,-76.97330475
PBPB209,10/24/14,56,Fair,39.06997299,-76.97330475
PBPB209,8/31/11,74,Good,39.06997299,-76.97330475
PBPB209,10/26/09,52,Fair,39.06997299,-76.97330475
PBPB209,6/28/07,46,Fair,39.06997299,-76.97330475
PBPB209,9/29/05,52,Fair,39.06997299,-76.97330475
PBPB209,6/11/04,42,Poor,39.06997299,-76.97330475
PBPB209,8/15/01,78,Good,39.06997299,-76.97330475
PBPB209,8/4/94,28,Poor,39.06997299,-76.97330475
PBPB302,9/19/17,86,Good,39.08908081,-76.96343231
PBPB302,9/20/16,86,Good,39.08908081,-76.96343231
PBPB302,9/28/15,86,Good,39.08908081,-76.96343231
PBPB302,10/4/12,82,Good,39.08908081,-76.96343231
PBPB302,11/3/11,86,Good,39.08908081,-76.96343231
PBPB302,10/2/09,86,Good,39.08908081,-76.96343231
PBPB302,9/2/08,86,Good,39.08908081,-76.96343231
PBPB302,9/13/07,86,Good,39.08908081,-76.96343231
PBPB302,7/19/06,92,Excellent,39.08908081,-76.96343231
PBPB302,9/16/05,96,Excellent,39.08908081,-76.96343231
PBPB302,7/20/04,92,Excellent,39.08908081,-76.96343231
PBPB302,10/6/03,86,Good,39.08908081,-76.96343231
PBPB302,8/16/00,86,Good,39.08908081,-76.96343231
PBPB302,7/7/99,100,Excellent,39.08908081,-76.96343231
PBPB302,6/16/98,96,Excellent,39.08908081,-76.96343231
PBPB302,7/31/97,100,Excellent,39.08908081,-76.96343231
PBPB302,10/21/96,96,Excellent,39.08908081,-76.96343231
PBPB302,7/27/94,82,Good,39.08908081,-76.96343231
PBPB305A,6/26/07,82,Good,39.08232498,-76.97692108
PBPB305A,9/20/05,92,Excellent,39.08232498,-76.97692108
PBPB305A,9/26/03,68,Good,39.08232498,-76.97692108
PBPB305A,7/18/02,100,Excellent,39.08232498,-76.97692108
PBPB305A,9/27/00,92,Excellent,39.08232498,-76.97692108
PBPB305B,6/26/07,100,Excellent,39.07906342,-76.97797394
PBPB305B,9/20/05,92,Excellent,39.07906342,-76.97797394
PBPB305B,9/26/03,78,Good,39.07906342,-76.97797394
PBPB305B,7/18/02,92,Excellent,39.07906342,-76.97797394
PBPB305B,7/13/00,96,Excellent,39.07906342,-76.97797394
PBPB305C,9/26/23,86,Good,39.07853317,-76.97728729
PBPB305C,9/21/22,86,Good,39.07853317,-76.97728729
PBPB305C,6/8/21,86,Good,39.07853317,-76.97728729
PBPB305C,9/17/20,92,Excellent,39.07853317,-76.97728729
PBPB305C,10/1/19,86,Good,39.07853317,-76.97728729
PBPB305C,9/13/17,86,Good,39.07853317,-76.97728729
PBPB305C,9/27/16,86,Good,39.07853317,-76.97728729
PBPB305C,9/28/15,86,Good,39.07853317,-76.97728729
PBPB305C,9/24/14,86,Good,39.07853317,-76.97728729
PBPB305C,10/3/13,86,Good,39.07853317,-76.97728729
PBPB305C,10/10/12,86,Good,39.07853317,-76.97728729
PBPB305C,11/3/11,96,Excellent,39.07853317,-76.97728729
PBPB305C,10/7/10,86,Good,39.07853317,-76.97728729
PBPB305C,10/2/09,86,Good,39.07853317,-76.97728729
PBPB305C,9/2/08,92,Excellent,39.07853317,-76.97728729
PBPB305C,7/10/07,78,Good,39.07853317,-76.97728729
PBPB305C,8/8/06,100,Excellent,39.07853317,-76.97728729
PBPB305C,8/1/05,100,Excellent,39.07853317,-76.97728729
PBPB305C,7/20/04,86,Good,39.07853317,-76.97728729
PBPB305C,10/9/03,96,Excellent,39.07853317,-76.97728729
PBPB305C,8/16/01,92,Excellent,39.07853317,-76.97728729
PBPB305C,9/29/00,100,Excellent,39.07853317,-76.97728729
PBPB305C,7/31/97,86,Good,39.07853317,-76.97728729
PBPB305C,10/21/96,60,Fair,39.07853317,-76.97728729
PBPB305C,7/11/95,96,Excellent,39.07853317,-76.97728729
PBPB305C,7/13/94,92,Excellent,39.07853317,-76.97728729
PBPB305D,6/25/07,92,Excellent,39.07136536,-76.97570801
PBPB305D,9/19/05,100,Excellent,39.07136536,-76.97570801
PBPB305D,9/25/03,92,Excellent,39.07136536,-76.97570801
PBPB305D,7/17/02,82,Good,39.07136536,-76.97570801
PBPB305D,10/2/00,96,Excellent,39.07136536,-76.97570801
PBPB305E,6/25/07,86,Good,39.07090378,-76.9755249
PBPB305E,9/19/05,100,Excellent,39.07090378,-76.9755249
PBPB305E,9/25/03,78,Good,39.07090378,-76.9755249
PBPB305E,7/17/02,96,Excellent,39.07090378,-76.9755249
PBPB305E,9/28/00,92,Excellent,39.07090378,-76.9755249
PBPB305F,6/25/07,82,Good,39.06991959,-76.97512054
PBPB305F,9/19/05,100,Excellent,39.06991959,-76.97512054
PBPB305F,9/25/03,78,Good,39.06991959,-76.97512054
PBPB305F,7/17/02,96,Excellent,39.06991959,-76.97512054
PBPB305F,9/28/00,86,Good,39.06991959,-76.97512054
PBPB306A1,10/2/00,46,Fair,NULL,NULL
PBPB308,7/23/09,68,Good,39.0630278,76.9799444
PBPB308,9/17/04,64,Fair,39.0630278,76.9799444
PBPB308,7/16/02,96,Excellent,39.0630278,76.9799444
PBPB308,8/5/94,86,Good,39.0630278,76.9799444
PBPB309,8/2/16,86,Good,39.05298996,-76.97914124
PBPB309,10/4/11,86,Good,39.05298996,-76.97914124
PBPB309,10/14/09,92,Excellent,39.05298996,-76.97914124
PBPB309,9/17/04,86,Good,39.05298996,-76.97914124
PBPB309,8/23/94,86,Good,39.05298996,-76.97914124
PBPB309B,9/10/08,92,Excellent,39.04492188,-76.97270203
PBPB309B,6/27/07,78,Good,39.04492188,-76.97270203
PBPB309B,7/12/06,82,Good,39.04492188,-76.97270203
PBPB309B,10/19/05,86,Good,39.04492188,-76.97270203
PBPB309B,7/16/04,78,Good,39.04492188,-76.97270203
PBPB309B,9/29/03,78,Good,39.04492188,-76.97270203
PBPB309B,7/16/02,92,Excellent,39.04492188,-76.97270203
PBPB310,7/11/02,78,Good,39.04275513,-76.97219849
PBPB310A,9/10/08,86,Good,39.0439949,-76.97238922
PBPB310A,6/18/07,82,Good,39.0439949,-76.97238922
PBPB310A,7/12/06,78,Good,39.0439949,-76.97238922
PBPB310A,10/19/05,78,Good,39.0439949,-76.97238922
PBPB310A,7/16/04,74,Good,39.0439949,-76.97238922
PBPB310A,9/29/03,46,Fair,39.0439949,-76.97238922
PBPB310A,7/11/02,78,Good,39.0439949,-76.97238922
PBPB311,8/4/16,92,Excellent,39.04184,76.96818
PBPB311,10/6/11,60,Fair,39.04184,76.96818
PBPB311,10/21/09,82,Good,39.04184,76.96818
PBPB311,11/2/05,78,Good,39.04184,76.96818
PBPB311,7/26/04,74,Good,39.04184,76.96818
PBPB311,7/23/94,82,Good,39.04184,76.96818
PBRF117,9/27/17,92,Excellent,39.10494232,-76.95417023
PBRF117,9/28/16,82,Good,39.10494232,-76.95417023
PBRF117,9/23/10,92,Excellent,39.10494232,-76.95417023
PBRF117,9/28/09,92,Excellent,39.10494232,-76.95417023
PBRF117,9/16/08,86,Good,39.10494232,-76.95417023
PBRF117,9/13/07,68,Good,39.10494232,-76.95417023
PBRF117,6/30/06,92,Excellent,39.10494232,-76.95417023
PBRF117,8/8/05,96,Excellent,39.10494232,-76.95417023
PBRF117,9/16/03,86,Good,39.10494232,-76.95417023
PBRF117,10/2/02,92,Excellent,39.10494232,-76.95417023
PBRF117,7/17/01,82,Good,39.10494232,-76.95417023
PBRF117,6/16/00,74,Good,39.10494232,-76.95417023
PBRF117,8/14/98,100,Excellent,39.10494232,-76.95417023
PBRF117,7/25/97,82,Good,39.10494232,-76.95417023
PBRF117,9/26/96,92,Excellent,39.10494232,-76.95417023
PBRF117,9/8/94,92,Excellent,39.10494232,-76.95417023
PBRF117A,9/28/16,96,Excellent,39.104112,-77.954155
PBRF118,9/29/10,74,Good,39.1019249,-76.95283508
PBRF118,10/7/09,92,Excellent,39.1019249,-76.95283508
PBRF118,9/16/08,68,Good,39.1019249,-76.95283508
PBRF118,9/17/07,74,Good,39.1019249,-76.95283508
PBRF118,9/30/96,68,Good,39.1019249,-76.95283508
PBRF118,8/4/94,52,Fair,39.1019249,-76.95283508
PBRF204,10/16/09,96,Excellent,39.09982681,-76.95635986
PBRF204,9/18/08,82,Good,39.09982681,-76.95635986
PBRF204,6/30/06,96,Excellent,39.09982681,-76.95635986
PBRF204,8/30/05,96,Excellent,39.09982681,-76.95635986
PBRF204,7/9/04,92,Excellent,39.09982681,-76.95635986
PBRF204,9/3/03,96,Excellent,39.09982681,-76.95635986
PBRF204,9/30/02,100,Excellent,39.09982681,-76.95635986
PBRF204,7/17/01,96,Excellent,39.09982681,-76.95635986
PBRF204,7/20/00,86,Good,39.09982681,-76.95635986
PBRF204,7/23/99,82,Good,39.09982681,-76.95635986
PBRF204,7/22/98,100,Excellent,39.09982681,-76.95635986
PBRF204,7/23/97,82,Good,39.09982681,-76.95635986
PBRF204,9/26/96,100,Excellent,39.09982681,-76.95635986
PBRF204,7/12/94,74,Good,39.09982681,-76.95635986
PBRF206,7/5/23,74,Good,39.09436035,-76.95846558
PBRF206,8/2/22,82,Good,39.09436035,-76.95846558
PBRF206,8/4/21,82,Good,39.09436035,-76.95846558
PBRF206,9/8/20,82,Good,39.09436035,-76.95846558
PBRF206,9/16/19,96,Excellent,39.09436035,-76.95846558
PBRF206,9/20/18,100,Excellent,39.09436035,-76.95846558
PBRF206,9/18/17,100,Excellent,39.09436035,-76.95846558
PBRF206,9/14/17,100,Excellent,39.09436035,-76.95846558
PBRF206,9/15/16,82,Good,39.09436035,-76.95846558
PBRF206,9/22/15,86,Good,39.09436035,-76.95846558
PBRF206,9/16/14,92,Excellent,39.09436035,-76.95846558
PBRF206,9/27/13,92,Excellent,39.09436035,-76.95846558
PBRF206,10/11/12,92,Excellent,39.09436035,-76.95846558
PBRF206,10/20/11,92,Excellent,39.09436035,-76.95846558
PBRF206,9/15/10,96,Excellent,39.09436035,-76.95846558
PBRF206,10/8/09,96,Excellent,39.09436035,-76.95846558
PBRF206,9/18/08,96,Excellent,39.09436035,-76.95846558
PBRF206,9/12/07,96,Excellent,39.09436035,-76.95846558
PBRF206,7/3/06,96,Excellent,39.09436035,-76.95846558
PBRF206,8/11/05,96,Excellent,39.09436035,-76.95846558
PBRF206,7/15/04,92,Excellent,39.09436035,-76.95846558
PBRF206,8/3/01,96,Excellent,39.09436035,-76.95846558
PBRF206,6/22/00,96,Excellent,39.09436035,-76.95846558
PBRF206,8/4/98,100,Excellent,39.09436035,-76.95846558
PBRF206A,7/5/23,86,Good,NULL,NULL
PBWF101,8/10/16,52,Fair,39.034611,76.961444
PBWF101,10/21/09,42,Poor,39.034611,76.961444
PBWF101,7/26/04,42,Poor,39.034611,76.961444
POCB101,8/29/07,82,Good,39.0943985,-77.46414948
POCB101,10/27/05,68,Good,39.0943985,-77.46414948
POCB101,10/29/98,60,Fair,39.0943985,-77.46414948
POCB101A,9/7/23,52,Fair,39.11153,77.45564
POCH201,8/29/14,74,Good,39.09438324,-77.46398926
POCH201,8/29/07,78,Good,39.09438324,-77.46398926
POCH201,10/27/05,68,Good,39.09438324,-77.46398926
POCH201,10/30/98,46,Fair,39.09438324,-77.46398926
POCR104,7/27/05,28,Poor,39.00168228,-77.24465179
POCR104,11/3/98,28,Poor,39.00168228,-77.24465179
PODK200,7/18/95,42,Poor,39.18637848,-77.44914246
PODK201,9/5/19,64,Fair,39.19417191,-77.4662323
PODK201,8/8/14,60,Fair,39.19417191,-77.4662323
PODK201,9/6/07,82,Good,39.19417191,-77.4662323
PODK201,9/12/05,82,Good,39.19417191,-77.4662323
PODK201,7/18/95,78,Good,39.19417191,-77.4662323
POFO101,10/2/07,28,Poor,39.02154922,-77.23479462
POFO101,11/3/98,20,Poor,39.02154922,-77.23479462
POFO102,7/1/19,24,Poor,38.97927475,-77.2208252
POFO102,10/2/07,28,Poor,38.97927475,-77.2208252
POFO102,7/27/05,28,Poor,38.97927475,-77.2208252
POFO102,12/4/98,28,Poor,38.97927475,-77.2208252
POGE201,8/3/21,28,Poor,38.967349,-77.1395
PONI203,8/30/07,74,Good,39.15404892,-77.51834106
PONI203,9/19/05,60,Fair,39.15404892,-77.51834106
PONI203,11/10/98,68,Good,39.15404892,-77.51834106
PONI212,7/30/19,56,Fair,39.12488556,-77.49318695
PONI212,8/15/14,52,Fair,39.12488556,-77.49318695
PONI212,7/22/05,42,Poor,39.12488556,-77.49318695
PONI212,10/27/98,42,Poor,39.12488556,-77.49318695
POSI103,8/21/01,28,Poor,39.06188583,-77.30857086
POSI201,7/16/14,28,Poor,39.05989456,-77.30867767
POSI201,6/17/05,28,Poor,39.05989456,-77.30867767
POSI201,11/20/98,28,Poor,39.05989456,-77.30867767
QBQB101,6/11/97,34,Poor,39.17152023,-77.48777008
RORO102,7/29/19,52,Fair,39.00827789,-77.21111298
RORO102,9/8/10,46,Fair,39.00827789,-77.21111298
RORO102,6/25/02,28,Poor,39.00827789,-77.21111298
RORO102,9/23/96,28,Poor,39.00827789,-77.21111298
RORO202,6/17/02,74,Good,38.99102402,-77.20972443
RORO202,9/14/96,68,Good,38.99102402,-77.20972443
RORO203,8/29/19,68,Good,38.98038864,-77.18575287
RORO203,7/28/14,64,Fair,38.98038864,-77.18575287
RORO203,7/16/10,74,Good,38.98038864,-77.18575287
RORO203,6/17/02,78,Good,38.98038864,-77.18575287
RORO203,9/25/96,68,Good,38.98038864,-77.18575287
SCFT101,9/22/04,42,Poor,39.01294327,-77.03125763
SCLB101,6/22/16,28,Poor,38.98892975,-76.99729919
SCLB101,8/3/09,20,Poor,38.98892975,-76.99729919
SCLB101,6/22/00,28,Poor,38.98892975,-76.99729919
SCSC101,8/25/16,56,Fair,39.036117,-77.031001
SCSC103,9/10/14,28,Poor,39.0402068,-77.03448218
SCSC201,7/28/16,64,Fair,39.021076,-77.03333
SCSC201,8/17/11,46,Fair,39.021076,-77.03333
SCSC201,8/3/09,38,Poor,39.021076,-77.03333
SCSC201,6/10/03,42,Poor,39.021076,-77.03333
SCSC204,6/21/16,52,Fair,39.03223419,-77.02990723
SCSC204,10/4/11,52,Fair,39.03223419,-77.02990723
SCSC204,7/1/09,24,Poor,39.03223419,-77.02990723
SCSC204,6/10/03,24,Poor,39.03223419,-77.02990723
SCSC204,8/8/00,28,Poor,39.03223419,-77.02990723
SCSC204A,8/15/22,46,Fair,39.040052,-77.034232
SCSC301,7/28/16,46,Fair,39.01804733,-77.03314209
SCSC301,10/11/11,42,Poor,39.01804733,-77.03314209
SCSC301,10/22/09,42,Poor,39.01804733,-77.03314209
SCSC301,6/10/03,38,Poor,39.01804733,-77.03314209
SCSC303D,8/9/23,52,Fair,NULL,NULL
SCSC314,8/17/16,74,Good,38.98253632,-76.9993515
SCSC314,9/26/11,60,Fair,38.98253632,-76.9993515
SCSC314,10/30/09,64,Fair,38.98253632,-76.9993515
SCSC314,8/6/08,60,Fair,38.98253632,-76.9993515
SCSC314,6/27/07,52,Fair,38.98253632,-76.9993515
SCSC314,6/16/06,56,Fair,38.98253632,-76.9993515
SCSC314,6/17/05,52,Fair,38.98253632,-76.9993515
SCSC314,6/12/00,34,Poor,38.98253632,-76.9993515
UPCB305,7/21/95,78,Good,39.26931763,-77.10363007
UPCC108,7/24/02,46,Fair,39.30459213,-77.05473328
UPCC108,8/14/01,42,Poor,39.30459213,-77.05473328
UPCC201,9/6/01,64,Fair,39.31947327,-77.07388306
UPCC202,8/23/01,46,Fair,39.32234573,-77.06905365
UPCC206,8/15/01,74,Good,39.31586075,-77.05983734
UPCC215,8/1/02,52,Fair,39.27474976,-77.06489563
UPCC215,8/8/01,68,Good,39.27474976,-77.06489563
UPCC217,8/20/02,86,Good,39.26868057,-77.05464172
UPCC217,10/8/01,86,Good,39.26868057,-77.05464172
UPCC304,8/2/02,38,Poor,39.32296371,-77.0499115
UPCC304,9/18/01,60,Fair,39.32296371,-77.0499115
UPCC305,8/2/02,64,Fair,39.31995773,-77.05521393
UPCC305,8/17/01,68,Good,39.31995773,-77.05521393
UPCC307,8/6/02,68,Good,39.31034088,-77.0557785
UPCC307,8/16/01,74,Good,39.31034088,-77.0557785
UPCC309,7/24/02,68,Good,39.30252075,-77.05796814
UPCC309,8/16/01,60,Fair,39.30252075,-77.05796814
UPCC314,7/31/02,92,Excellent,39.27852249,-77.06440735
UPCC314,8/8/01,82,Good,39.27852249,-77.06440735
UPCC316,8/1/02,74,Good,39.27273941,-77.05732727
UPCC316,8/7/01,86,Good,39.27273941,-77.05732727
UPCC318,10/8/01,86,Good,39.26613235,-77.05525208
UPGT201,8/11/20,82,Good,39.21917,-77.03639
UPGT201,8/26/15,78,Good,39.21917,-77.03639
UPGT201,8/9/10,96,Excellent,39.21917,-77.03639
UPGT201,7/20/05,68,Good,39.21917,-77.03639
UPGT201,7/20/99,78,Good,39.21917,-77.03639
UPGT201,8/21/97,74,Good,39.21917,-77.03639
UPHB201,6/16/99,56,Fair,39.24200058,-77.07783508
UPHB203,8/3/20,92,Excellent,39.24799,-77.06666
UPHB203,8/26/15,96,Excellent,39.24799,-77.06666
UPHB203,8/2/10,78,Good,39.24799,-77.06666
UPHB203,9/2/05,68,Good,39.24799,-77.06666
UPHB203,6/16/99,82,Good,39.24799,-77.06666
UPHB203A,9/11/23,82,Good,NULL,NULL
UPHR201,7/14/20,68,Good,39.26,-77.10277778
UPHR201,8/25/10,74,Good,39.26,-77.10277778
UPHR201,10/5/05,64,Fair,39.26,-77.10277778
UPHR201,9/18/00,46,Fair,39.26,-77.10277778
UPHR201,6/11/96,74,Good,39.26,-77.10277778
UPMC101,7/19/99,38,Poor,39.24017,-77.06699
UPMT201,6/5/96,86,Good,39.30116272,-77.149086
UPPR101,11/19/98,28,Poor,39.2378,-77.09619
UPPR201A,7/29/20,82,Good,39.32851,-77.18115
UPPR201A,8/19/15,56,Fair,39.32851,-77.18115
UPPR201A,8/23/10,78,Good,39.32851,-77.18115
UPPR201A,9/22/05,56,Fair,39.32851,-77.18115
UPPR201A,8/25/00,68,Good,39.32851,-77.18115
UPPR201A,6/4/96,68,Good,39.32851,-77.18115
UPPR201B,7/14/95,86,Good,39.31849289,-77.17250061
UPPR201C,9/8/22,74,Good,39.326262,-77.178841
UPPR203,9/16/00,82,Good,39.31273651,-77.17747498
UPPR204,7/7/05,60,Fair,39.30278015,-77.18069458
UPPR204,8/5/04,60,Fair,39.30278015,-77.18069458
UPPR204,6/2/03,60,Fair,39.30278015,-77.18069458
UPPR204,9/13/00,78,Good,39.30278015,-77.18069458
UPPR204,7/14/99,68,Good,39.30278015,-77.18069458
UPPR205,6/23/05,86,Good,39.31108093,-77.17732239
UPPR206,8/16/00,78,Good,39.29754257,-77.1523819
UPPR207,8/5/20,86,Good,39.29739,-77.14852
UPPR207,8/6/15,52,Fair,39.29739,-77.14852
UPPR207,9/7/05,46,Fair,39.29739,-77.14852
UPPR207,8/16/00,42,Poor,39.29739,-77.14852
UPPR208,7/23/20,82,Good,39.27240372,-77.13559723
UPPR208,9/1/15,74,Good,39.27240372,-77.13559723
UPPR208,8/4/10,74,Good,39.27240372,-77.13559723
UPPR208,9/20/05,56,Fair,39.27240372,-77.13559723
UPPR208,9/15/00,52,Fair,39.27240372,-77.13559723
UPPR209,9/20/05,60,Fair,39.26829529,-77.13142395
UPPR301,8/18/20,86,Good,39.31255,-77.17214
UPPR301,8/3/15,74,Good,39.31255,-77.17214
UPPR301,8/10/10,74,Good,39.31255,-77.17214
UPPR301,9/21/05,60,Fair,39.31255,-77.17214
UPPR301,9/6/00,68,Good,39.31255,-77.17214
UPPR301,7/15/99,78,Good,39.31255,-77.17214
UPPR303,8/22/01,64,Fair,39.31190872,-77.16653442
UPPR303,7/16/97,68,Good,39.31190872,-77.16653442
UPPR303,7/14/95,78,Good,39.31190872,-77.16653442
UPPR306,9/27/05,74,Good,39.30316925,-77.15593719
UPPR306,7/1/99,82,Good,39.30316925,-77.15593719
UPPR306,6/5/96,82,Good,39.30316925,-77.15593719
UPPR308,6/10/96,82,Good,39.2897644,-77.14048767
UPPR309A,6/12/96,86,Good,39.2826767,-77.1395874
UPPR309B,10/17/05,78,Good,39.27297974,-77.13465118
UPPR309B,6/6/96,74,Good,39.27297974,-77.13465118
UPPR313,7/17/95,100,Excellent,39.26465225,-77.10542297
UPPR402,7/14/20,86,Good,39.26488,-77.09714
UPPR402,7/28/15,86,Good,39.26488,-77.09714
UPPR402,10/5/05,92,Excellent,39.26488,-77.09714
UPPR402,6/11/96,86,Good,39.26488,-77.09714
UPPR405,6/14/96,86,Good,39.25711823,-77.07836151
UPPR408,9/28/05,96,Excellent,39.24626923,-77.06196594
UPPR408,7/15/97,96,Excellent,39.24626923,-77.06196594
UPSB203A,9/12/00,74,Good,39.28390503,-77.15381622
UPSB203A,7/20/99,68,Good,39.28390503,-77.15381622
UPSB203A,6/3/96,74,Good,39.28390503,-77.15381622
UPSB203B,8/25/20,100,Excellent,39.28592,-77.14233
UPSB203B,8/12/15,82,Good,39.28592,-77.14233
UPSB203B,8/3/10,78,Good,39.28592,-77.14233
UPSB203B,9/13/05,82,Good,39.28592,-77.14233
UPSB203B,8/15/00,92,Excellent,39.28592,-77.14233
UPSB203B,7/22/99,92,Excellent,39.28592,-77.14233
UPSB203B,7/10/95,92,Excellent,39.28592,-77.14233
URCB101,6/6/97,68,Good,NULL,NULL
URFV201,7/31/17,68,Good,39.1097374,-77.10027313
URFV201,7/18/03,46,Fair,39.1097374,-77.10027313
URFV201,6/12/97,38,Poor,39.1097374,-77.10027313
URLF201,9/23/04,28,Poor,39.18052673,-77.13500977
URLF301,8/31/17,86,Good,39.17900085,-77.13438416
URLF301,8/14/08,78,Good,39.17900085,-77.13438416
URLF301,8/14/03,86,Good,39.17900085,-77.13438416
URLF301,10/12/95,86,Good,39.17900085,-77.13438416
URMC201,9/5/17,38,Poor,39.1384167,77.1566944
URMC301,8/31/17,52,Fair,39.134576,-77.152854
URMC302,6/22/09,60,Fair,39.13273239,-77.14840698
URMC302,10/11/95,46,Fair,39.13273239,-77.14840698
URMC303,8/23/23,64,Fair,NULL,NULL
URMC304,8/1/17,52,Fair,39.12979507,-77.13825989
URMC304,7/5/12,56,Fair,39.12979507,-77.13825989
URMC304,7/22/09,64,Fair,39.12979507,-77.13825989
URMC304,7/18/08,60,Fair,39.12979507,-77.13825989
URMC304,9/17/03,74,Good,39.12979507,-77.13825989
URMC304,10/20/95,56,Fair,39.12979507,-77.13825989
URNB102,6/13/03,46,Fair,39.11174011,-77.10906982
URNB102,6/11/97,38,Poor,39.11174011,-77.10906982
URNB110,7/25/17,82,Good,39.16873169,-77.10952759
URNB110,8/11/08,42,Poor,39.16873169,-77.10952759
URNB110,8/18/03,34,Poor,39.16873169,-77.10952759
URNB110,10/18/95,60,Fair,39.16873169,-77.10952759
URNB202,8/10/17,92,Excellent,39.15899658,-77.10581207
URNB202,8/20/03,92,Excellent,39.15899658,-77.10581207
URNB202,10/26/95,92,Excellent,39.15899658,-77.10581207
URNB205,8/24/17,60,Fair,39.14513397,-77.09063721
URNB205,8/1/12,64,Fair,39.14513397,-77.09063721
URNB205,7/31/08,46,Fair,39.14513397,-77.09063721
URNB205,8/28/03,46,Fair,39.14513397,-77.09063721
URNB205,10/13/95,56,Fair,39.14513397,-77.09063721
URNB207,8/14/17,60,Fair,39.13052368,-77.09611511
URNB207,8/1/12,78,Good,39.13052368,-77.09611511
URNB207,7/31/08,60,Fair,39.13052368,-77.09611511
URNB207,9/2/03,74,Good,39.13052368,-77.09611511
URNB207,10/20/95,96,Excellent,39.13052368,-77.09611511
URNB302,7/27/17,82,Good,39.15146637,-77.10312653
URNB302,6/27/12,82,Good,39.15146637,-77.10312653
URNB302,8/11/08,74,Good,39.15146637,-77.10312653
URNB302,8/22/03,64,Fair,39.15146637,-77.10312653
URNB302,10/19/95,52,Fair,39.15146637,-77.10312653
URNB302A,6/7/22,74,Good,39.150833,-77.103611
URNB304,8/2/17,60,Fair,39.1354332,-77.10074615
URNB304,9/16/03,46,Fair,39.1354332,-77.10074615
URNB304,10/16/95,68,Good,39.1354332,-77.10074615
URNB308,7/26/17,82,Good,39.11844254,-77.10031891
URNB308,7/18/08,60,Fair,39.11844254,-77.10031891
URNB308,9/16/03,78,Good,39.11844254,-77.10031891
URNB308,10/16/95,92,Excellent,39.11844254,-77.10031891
URNB309,9/20/95,86,Good,39.11726761,-77.10230255
URNB313,9/26/17,68,Good,39.10278,-77.12022
